model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
Aygo,2015,Manual,32765,Petrol,0,69.0,1.0,6400
Aygo,2017,Manual,16669,Petrol,0,69.0,1.0,7200
Aygo,2018,Manual,15223,Petrol,145,69.0,1.0,7300
Aygo,2018,Manual,14340,Petrol,145,69.0,1.0,7300
Aygo,2017,Manual,38144,Petrol,145,68.9,1.0,7300
Aygo,2017,Manual,15818,Petrol,145,68.9,1.0,7325
Aygo,2018,Manual,12865,Petrol,145,68.9,1.0,8485
Aygo,2015,Manual,34231,Petrol,0,69.0,1.0,5789
Aygo,2014,Manual,37972,Petrol,0,69.0,1.0,5799
Aygo,2017,Manual,21414,Petrol,145,69.0,1.0,6299
Aygo,2017,Manual,20302,Petrol,145,69.0,1.0,6500
Aygo,2018,Manual,17822,Petrol,150,69.0,1.0,6635
Aygo,2018,Automatic,15295,Petrol,145,56.5,1.0,10000
Aygo,2015,Manual,27120,Petrol,0,69.0,1.0,6000
Aygo,2015,Manual,33505,Petrol,0,69.0,1.0,6400
Aygo,2016,Manual,10302,Petrol,0,69.0,1.0,7900
Aygo,2016,Manual,13826,Petrol,0,69.0,1.0,5985
Aygo,2018,Manual,8764,Petrol,150,56.5,1.0,8685
Aygo,2018,Manual,13663,Petrol,145,56.5,1.0,7961
Aygo,2017,Manual,22452,Petrol,0,69.0,1.0,6000
Aygo,2017,Automatic,10563,Petrol,0,67.0,1.0,8000
Aygo,2019,Manual,11805,Petrol,145,56.5,1.0,8500
Aygo,2018,Automatic,14949,Petrol,150,67.0,1.0,7985
Aygo,2018,Automatic,19459,Petrol,150,67.0,1.0,7785
Aygo,2016,Manual,19020,Petrol,0,69.0,1.0,7800
Aygo,2017,Manual,11784,Petrol,145,69.0,1.0,7500
Aygo,2018,Manual,11933,Petrol,145,56.5,1.0,9300
Aygo,2017,Manual,13645,Petrol,0,69.0,1.0,6000
Aygo,2017,Manual,7078,Petrol,150,68.9,1.0,8000
Aygo,2017,Manual,8877,Petrol,0,68.9,1.0,8500
Aygo,2017,Manual,17283,Petrol,0,68.9,1.0,7800
Aygo,2017,Automatic,8973,Petrol,145,67.0,1.0,8800
Aygo,2019,Manual,14152,Petrol,150,56.5,1.0,8475
Aygo,2015,Manual,36254,Petrol,0,69.0,1.0,5975
Aygo,2019,Manual,13752,Petrol,145,56.5,1.0,8475
Aygo,2017,Manual,17918,Petrol,150,68.9,1.0,7775
Aygo,2018,Manual,12493,Petrol,145,56.5,1.0,8489
Aygo,2014,Manual,44000,Petrol,0,65.7,1.0,4500
Aygo,2017,Manual,21145,Petrol,0,68.9,1.0,8275
Aygo,2016,Automatic,44696,Petrol,0,67.0,1.0,6985
Aygo,2018,Manual,15587,Petrol,150,68.9,1.0,8675
Aygo,2019,Manual,9071,Petrol,145,56.5,1.0,9275
Aygo,2015,Manual,11654,Petrol,0,69.0,1.0,5999
Aygo,2017,Manual,11174,Petrol,0,69.0,1.0,6975
Aygo,2019,Manual,11215,Petrol,150,56.5,1.0,8975
Aygo,2014,Manual,31294,Petrol,0,69.0,1.0,5475
Aygo,2016,Manual,21441,Petrol,0,69.0,1.0,6975
Aygo,2015,Manual,54417,Petrol,0,69.0,1.0,5475
Aygo,2014,Manual,51196,Petrol,0,69.0,1.0,5695
Aygo,2015,Automatic,32000,Petrol,0,67.0,1.0,7995
Aygo,2016,Manual,24194,Petrol,0,69.0,1.0,5990
Aygo,2017,Manual,13255,Petrol,145,69.0,1.0,6799
Aygo,2016,Manual,24755,Petrol,0,69.0,1.0,6999
Aygo,2017,Manual,26640,Petrol,145,68.9,1.0,7317
Aygo,2019,Automatic,3281,Petrol,145,55.4,1.0,10261
Aygo,2016,Manual,12689,Petrol,0,69.0,1.0,6999
Aygo,2016,Manual,30204,Petrol,0,69.0,1.0,6478
Aygo,2015,Manual,31864,Petrol,0,69.0,1.0,5999
Aygo,2018,Manual,5574,Petrol,145,56.5,1.0,7799
Aygo,2016,Manual,11632,Petrol,0,69.0,1.0,7599
Aygo,2017,Manual,21114,Petrol,145,69.0,1.0,5699
Aygo,2016,Manual,27544,Petrol,0,69.0,1.0,7499
Aygo,2019,Manual,7459,Petrol,145,57.7,1.0,9699
Aygo,2017,Manual,11620,Petrol,145,69.0,1.0,6699
Aygo,2017,Manual,28000,Petrol,0,68.9,1.0,6999
Aygo,2017,Manual,32000,Petrol,145,68.9,1.0,8000
Aygo,2018,Manual,10707,Petrol,150,69.0,1.0,7200
Aygo,2019,Manual,20,Petrol,145,57.7,1.0,9999
Aygo,2016,Manual,22786,Petrol,0,69.0,1.0,6899
Aygo,2019,Manual,41,Petrol,145,56.5,1.0,8461
Aygo,2019,Manual,793,Petrol,145,57.7,1.0,10985
Aygo,2014,Manual,71017,Petrol,0,65.7,1.0,4600
Aygo,2015,Manual,20190,Petrol,0,69.0,1.0,5995
Aygo,2019,Manual,14303,Petrol,145,56.5,1.0,8799
Aygo,2017,Automatic,12945,Petrol,145,67.3,1.0,8999
Aygo,2019,Automatic,8185,Petrol,145,56.5,1.0,9499
Aygo,2019,Manual,22338,Petrol,145,56.5,1.0,7999
Aygo,2017,Automatic,16797,Petrol,0,67.0,1.0,8399
Aygo,2018,Automatic,5118,Petrol,145,67.3,1.0,9650
Aygo,2017,Manual,48238,Petrol,0,68.9,1.0,7299
Aygo,2019,Manual,21473,Petrol,145,56.5,1.0,7999
Aygo,2018,Automatic,9867,Petrol,150,67.0,1.0,8950
Aygo,2018,Automatic,14624,Petrol,150,67.0,1.0,8750
Aygo,2016,Manual,18376,Petrol,0,69.0,1.0,6950
Aygo,2017,Manual,20643,Petrol,0,68.9,1.0,6950
Aygo,2016,Manual,14988,Petrol,0,69.0,1.0,6450
Aygo,2017,Manual,15000,Petrol,145,68.9,1.0,7450
Aygo,2019,Manual,4859,Petrol,145,56.5,1.0,10450
Aygo,2017,Manual,17186,Petrol,0,68.9,1.0,7450
Aygo,2018,Manual,12780,Petrol,145,68.9,1.0,7950
Aygo,2019,Manual,10000,Petrol,145,56.5,1.0,8750
Aygo,2018,Manual,1350,Petrol,145,56.5,1.0,9450
Aygo,2019,Manual,2365,Petrol,145,57.7,1.0,10991
Aygo,2018,Manual,4515,Petrol,145,56.5,1.0,8950
Aygo,2018,Manual,16200,Petrol,145,68.9,1.0,8450
Aygo,2019,Manual,5081,Petrol,145,56.5,1.0,8291
Aygo,2019,Manual,10,Petrol,145,56.5,1.0,7991
Aygo,2018,Manual,31129,Petrol,145,56.5,1.0,7991
Aygo,2018,Manual,10600,Petrol,145,69.0,1.0,7793
Aygo,2017,Manual,28000,Petrol,145,68.9,1.0,7495
Aygo,2018,Manual,7479,Petrol,145,56.5,1.0,8495
Aygo,2019,Manual,4924,Petrol,145,57.7,1.0,9795
Aygo,2018,Manual,16169,Petrol,145,56.5,1.0,8495
Aygo,2019,Manual,7377,Petrol,145,56.5,1.0,8795
Aygo,2016,Manual,25000,Petrol,0,69.0,1.0,6995
Aygo,2016,Manual,37052,Petrol,0,69.0,1.0,6995
Aygo,2017,Manual,40231,Petrol,145,68.9,1.0,6950
Aygo,2018,Manual,22066,Petrol,150,68.9,1.0,7695
Aygo,2019,Manual,1729,Petrol,145,56.5,1.0,8995
Aygo,2018,Manual,15000,Petrol,150,56.5,1.0,8290
Aygo,2018,Manual,33150,Petrol,145,69.0,1.0,6250
Aygo,2019,Manual,2294,Petrol,145,56.5,1.0,8491
Aygo,2016,Manual,8835,Petrol,0,69.0,1.0,6390
Aygo,2019,Manual,1289,Petrol,145,57.7,1.0,9491
Aygo,2019,Manual,1223,Petrol,145,56.5,1.0,8991
Aygo,2017,Manual,10293,Petrol,145,69.0,1.0,6790
Aygo,2015,Manual,15449,Petrol,0,69.0,1.0,6599
Aygo,2016,Manual,21494,Petrol,0,69.0,1.0,7059
Aygo,2016,Manual,40630,Petrol,0,69.0,1.0,5125
Aygo,2019,Manual,2738,Petrol,145,56.5,1.0,6999
Aygo,2015,Manual,19231,Petrol,0,69.0,1.0,5999
Aygo,2017,Automatic,6751,Petrol,0,67.0,1.0,9995
Aygo,2015,Manual,34578,Petrol,0,69.0,1.0,6299
Aygo,2015,Manual,16299,Petrol,0,69.0,1.0,5499
Aygo,2015,Manual,22352,Petrol,0,69.0,1.0,6599
Aygo,2018,Automatic,6000,Petrol,145,56.5,1.0,8995
Aygo,2018,Manual,14267,Petrol,145,69.0,1.0,6495
Aygo,2014,Manual,38377,Petrol,0,65.7,1.0,4887
Aygo,2017,Automatic,5416,Petrol,0,67.0,1.0,7995
Aygo,2017,Manual,27239,Petrol,145,69.0,1.0,6095
Aygo,2017,Manual,22613,Petrol,0,69.0,1.0,6699
Aygo,2014,Manual,46934,Petrol,0,69.0,1.0,5679
Aygo,2016,Automatic,10488,Petrol,0,67.0,1.0,8475
Aygo,2019,Manual,10,Petrol,145,56.5,1.0,9995
Aygo,2019,Manual,687,Petrol,145,56.5,1.0,9490
Aygo,2017,Manual,20000,Petrol,145,68.9,1.0,7490
Aygo,2019,Manual,15,Petrol,145,56.5,1.0,9990
Aygo,2016,Manual,14407,Petrol,0,69.0,1.0,6990
Aygo,2014,Manual,17920,Petrol,0,69.0,1.0,5198
Aygo,2017,Manual,7995,Petrol,145,68.9,1.0,15000
Aygo,2017,Manual,21212,Petrol,150,68.9,1.0,7995
Aygo,2014,Manual,40500,Petrol,0,65.7,1.0,4495
Aygo,2015,Manual,33365,Petrol,0,69.0,1.0,6750
Aygo,2015,Manual,14000,Petrol,0,69.0,1.0,6450
Aygo,2018,Automatic,5000,Petrol,150,56.5,1.0,9450
Aygo,2017,Semi-Auto,40506,Petrol,150,67.3,1.0,8500
Aygo,2017,Manual,10183,Petrol,145,68.9,1.0,8295
Aygo,2017,Manual,32000,Petrol,150,68.9,1.0,7295
Aygo,2017,Manual,33921,Petrol,150,68.9,1.0,7000
Aygo,2018,Manual,33857,Petrol,145,69.0,1.0,6000
Aygo,2019,Manual,3648,Petrol,145,57.7,1.0,9800
Aygo,2017,Manual,13323,Petrol,150,68.9,1.0,7500
Aygo,2019,Manual,7052,Petrol,150,57.7,1.0,9700
Aygo,2019,Manual,2755,Petrol,145,57.7,1.0,10200
Aygo,2015,Manual,47960,Petrol,0,69.0,1.0,6490
Aygo,2019,Manual,1255,Petrol,145,56.5,1.0,9000
Aygo,2019,Manual,3080,Petrol,145,56.5,1.0,10495
Aygo,2018,Manual,5699,Petrol,145,56.5,1.0,8995
Aygo,2017,Manual,4999,Petrol,150,68.9,1.0,8495
Aygo,2019,Manual,1599,Petrol,145,57.7,1.0,9600
Aygo,2019,Manual,100,Petrol,145,57.7,1.0,10250
Aygo,2019,Manual,20,Petrol,145,56.5,1.0,9490
Aygo,2016,Manual,8767,Petrol,0,69.0,1.0,7490
Aygo,2017,Manual,16076,Petrol,150,69.0,1.0,7150
Aygo,2016,Manual,24125,Petrol,0,69.0,1.0,6250
Aygo,2019,Manual,5000,Petrol,145,56.5,1.0,9850
Aygo,2019,Manual,3000,Petrol,145,57.7,1.0,10390
Aygo,2018,Manual,8000,Petrol,145,56.5,1.0,8491
Aygo,2017,Manual,15075,Petrol,145,69.0,1.0,7290
Aygo,2017,Manual,17915,Petrol,145,68.9,1.0,7990
Aygo,2017,Manual,9092,Petrol,0,69.0,1.0,6890
Aygo,2015,Manual,26000,Petrol,0,69.0,1.0,5990
Aygo,2019,Manual,3000,Petrol,145,57.7,1.0,10350
Aygo,2019,Manual,2000,Petrol,145,57.7,1.0,10350
Aygo,2019,Manual,150,Petrol,145,57.7,1.0,10000
Aygo,2019,Manual,5897,Petrol,145,56.5,1.0,8900
Aygo,2016,Automatic,17035,Petrol,0,67.0,1.0,8000
Aygo,2017,Manual,34002,Petrol,145,68.9,1.0,8295
Aygo,2019,Manual,6474,Petrol,145,56.5,1.0,8500
Aygo,2019,Semi-Auto,3029,Petrol,145,55.4,1.0,10750
Aygo,2015,Manual,39865,Petrol,0,69.0,1.0,5999
Aygo,2016,Manual,34732,Petrol,0,69.0,1.0,5000
Aygo,2017,Automatic,20588,Petrol,145,67.0,1.0,7500
Aygo,2018,Manual,9908,Petrol,145,68.9,1.0,8000
Aygo,2017,Manual,26357,Petrol,0,69.0,1.0,6600
Aygo,2017,Automatic,44152,Petrol,145,67.3,1.0,7650
Aygo,2017,Manual,20617,Petrol,0,68.9,1.0,8000
Aygo,2017,Manual,30635,Petrol,0,68.9,1.0,7700
Aygo,2016,Manual,30908,Petrol,0,69.0,1.0,5700
Aygo,2018,Manual,12199,Petrol,145,69.0,1.0,7000
Aygo,2018,Automatic,9855,Petrol,145,67.3,1.0,9200
Aygo,2017,Manual,18589,Petrol,0,68.9,1.0,7000
Aygo,2017,Automatic,42591,Petrol,145,67.0,1.0,7100
Aygo,2017,Manual,31851,Petrol,0,68.9,1.0,6800
Aygo,2016,Manual,20027,Petrol,0,69.0,1.0,6100
Aygo,2017,Manual,29384,Petrol,145,68.9,1.0,7100
Aygo,2018,Manual,18215,Petrol,145,68.9,1.0,8995
Aygo,2017,Manual,19088,Petrol,145,68.9,1.0,8390
Aygo,2020,Manual,616,Petrol,145,57.7,1.0,12500
Aygo,2018,Manual,11839,Petrol,145,68.9,1.0,8550
Aygo,2018,Manual,11704,Petrol,150,56.5,1.0,9995
Aygo,2017,Automatic,15288,Petrol,145,67.3,1.0,8900
Aygo,2019,Manual,4300,Petrol,145,56.5,1.0,10700
Aygo,2017,Manual,15372,Petrol,145,68.9,1.0,7600
Aygo,2015,Manual,26968,Petrol,0,69.0,1.0,5750
Aygo,2018,Manual,15174,Petrol,145,68.9,1.0,8995
Aygo,2017,Manual,22479,Petrol,145,69.0,1.0,7880
Aygo,2017,Manual,13485,Petrol,145,69.0,1.0,7495
Aygo,2016,Manual,31624,Petrol,0,69.0,1.0,6550
Aygo,2020,Manual,649,Petrol,145,56.5,1.0,9995
Aygo,2017,Manual,10687,Petrol,145,68.9,1.0,8550
Aygo,2020,Manual,560,Petrol,145,57.7,1.0,11360
Aygo,2019,Manual,500,Petrol,145,57.7,1.0,10382
Aygo,2019,Manual,350,Petrol,145,57.7,1.0,10382
Aygo,2017,Manual,12346,Petrol,145,69.0,1.0,6821
Aygo,2014,Manual,26866,Petrol,0,69.0,1.0,6385
Aygo,2017,Manual,23406,Petrol,145,68.9,1.0,7998
Aygo,2017,Manual,20023,Petrol,0,69.0,1.0,6495
Aygo,2018,Manual,7094,Petrol,145,56.5,1.0,10500
Aygo,2017,Manual,10575,Petrol,145,68.9,1.0,8390
Aygo,2017,Manual,16882,Petrol,145,68.9,1.0,7880
Aygo,2017,Manual,4643,Petrol,145,68.9,1.0,8998
Aygo,2018,Manual,23810,Petrol,145,69.0,1.0,8220
Aygo,2019,Manual,32,Petrol,145,57.7,1.0,10750
Aygo,2017,Manual,17443,Petrol,145,68.9,1.0,9370
Aygo,2018,Manual,26832,Petrol,145,68.9,1.0,8720
Aygo,2019,Manual,9057,Petrol,145,57.7,1.0,9495
Aygo,2020,Manual,472,Petrol,145,56.5,1.0,11500
Aygo,2018,Manual,8410,Petrol,145,68.9,1.0,9998
Aygo,2017,Manual,37973,Petrol,145,68.9,1.0,8295
Aygo,2017,Manual,22066,Petrol,145,69.0,1.0,5900
Aygo,2017,Manual,21441,Petrol,0,68.9,1.0,7100
Aygo,2017,Manual,17186,Petrol,0,68.9,1.0,6900
Aygo,2014,Manual,60756,Petrol,0,65.7,1.0,4495
Aygo,2017,Manual,13085,Petrol,150,68.9,1.0,7950
Aygo,2017,Automatic,3620,Petrol,145,67.0,1.0,8500
Aygo,2018,Manual,8245,Petrol,145,68.9,1.0,8000
Aygo,2019,Automatic,4600,Petrol,150,55.4,1.0,10495
Aygo,2018,Manual,12142,Petrol,145,68.9,1.0,7800
Aygo,2017,Manual,72966,Petrol,0,69.0,1.0,5000
Aygo,2017,Manual,5612,Petrol,0,69.0,1.0,7150
Aygo,2015,Manual,17552,Petrol,0,69.0,1.0,6299
Aygo,2018,Manual,4075,Petrol,145,56.5,1.0,8794
Aygo,2019,Manual,2241,Petrol,145,56.5,1.0,9995
Aygo,2019,Manual,2743,Petrol,145,56.5,1.0,9795
Aygo,2019,Manual,100,Petrol,145,56.5,1.0,9694
Aygo,2017,Manual,2908,Petrol,0,68.9,1.0,8690
C-HR,2017,Automatic,26779,Hybrid,0,74.3,1.8,20500
C-HR,2017,Automatic,18079,Hybrid,0,74.3,1.8,20500
C-HR,2017,Automatic,18000,Hybrid,0,74.3,1.8,19965
C-HR,2017,Automatic,18295,Hybrid,135,74.3,1.8,17998
C-HR,2019,Manual,11759,Petrol,145,41.5,1.2,19495
C-HR,2018,Automatic,18657,Hybrid,135,74.3,1.8,17998
C-HR,2017,Manual,24254,Petrol,150,47.9,1.2,13298
C-HR,2019,Manual,14372,Petrol,145,41.5,1.2,16495
C-HR,2018,Automatic,16182,Hybrid,135,74.3,1.8,19995
C-HR,2017,Automatic,31974,Hybrid,0,74.3,1.8,20391
C-HR,2017,Manual,29557,Petrol,145,47.9,1.2,15495
C-HR,2018,Automatic,27931,Hybrid,135,74.3,1.8,20998
C-HR,2017,Manual,33745,Petrol,150,47.1,1.2,13998
C-HR,2019,Manual,5905,Petrol,145,41.5,1.2,17995
C-HR,2018,Automatic,14735,Petrol,145,44.8,1.2,20995
C-HR,2017,Automatic,8100,Petrol,145,47.9,1.2,18495
C-HR,2018,Manual,13280,Petrol,145,47.1,1.2,16995
C-HR,2017,Automatic,23988,Hybrid,0,74.3,1.8,20498
C-HR,2018,Automatic,22217,Hybrid,135,74.3,1.8,21998
C-HR,2018,Automatic,14800,Petrol,145,47.9,1.2,17995
C-HR,2018,Automatic,23406,Hybrid,140,74.3,1.8,20995
C-HR,2019,Automatic,17288,Hybrid,135,74.3,1.8,22498
C-HR,2019,Automatic,14893,Hybrid,135,74.3,1.8,22498
C-HR,2017,Manual,24612,Petrol,145,47.9,1.2,13998
C-HR,2017,Manual,22957,Petrol,150,47.1,1.2,16498
C-HR,2017,Automatic,24773,Hybrid,135,74.3,1.8,18998
C-HR,2018,Automatic,9501,Hybrid,135,74.3,1.8,21998
C-HR,2019,Automatic,16690,Hybrid,135,74.3,1.8,22498
C-HR,2019,Automatic,9228,Hybrid,135,74.3,1.8,23998
C-HR,2017,Manual,32770,Petrol,150,47.1,1.2,15998
C-HR,2017,Automatic,24717,Hybrid,0,74.3,1.8,16998
C-HR,2018,Automatic,10491,Hybrid,135,74.3,1.8,22498
C-HR,2019,Automatic,21566,Hybrid,135,74.3,1.8,22498
C-HR,2017,Automatic,16451,Petrol,160,44.8,1.2,18998
C-HR,2018,Automatic,38908,Hybrid,140,74.3,1.8,20498
C-HR,2018,Automatic,11911,Hybrid,135,74.3,1.8,22990
C-HR,2017,Automatic,28183,Hybrid,135,74.3,1.8,16998
C-HR,2018,Automatic,12814,Hybrid,135,74.3,1.8,23440
C-HR,2018,Automatic,9246,Hybrid,135,74.3,1.8,20690
C-HR,2019,Automatic,1100,Hybrid,135,74.3,1.8,24495
C-HR,2017,Automatic,52625,Hybrid,0,74.3,1.8,18498
C-HR,2019,Automatic,20786,Hybrid,135,74.3,1.8,22998
C-HR,2017,Manual,28761,Petrol,150,47.1,1.2,15798
C-HR,2017,Automatic,42520,Hybrid,0,74.3,1.8,16995
C-HR,2017,Automatic,29626,Petrol,145,44.8,1.2,17990
C-HR,2019,Manual,13044,Petrol,145,41.5,1.2,18998
C-HR,2018,Automatic,22418,Hybrid,135,74.3,1.8,17798
C-HR,2017,Automatic,26955,Hybrid,0,74.3,1.8,18995
C-HR,2018,Automatic,21995,Hybrid,135,74.3,1.8,21995
C-HR,2018,Automatic,5810,Hybrid,135,74.3,1.8,23990
C-HR,2018,Automatic,5500,Hybrid,135,74.3,1.8,23990
C-HR,2017,Automatic,11610,Hybrid,0,74.3,1.8,20998
C-HR,2019,Automatic,10880,Hybrid,135,74.3,1.8,23995
C-HR,2017,Automatic,42520,Hybrid,0,74.3,1.8,17295
C-HR,2017,Automatic,21278,Hybrid,135,74.3,1.8,20970
C-HR,2017,Automatic,19741,Hybrid,135,74.3,1.8,21990
C-HR,2018,Automatic,30239,Hybrid,135,74.3,1.8,16998
C-HR,2018,Manual,25414,Petrol,145,41.5,1.2,16998
C-HR,2019,Automatic,9347,Hybrid,140,74.3,1.8,23298
C-HR,2018,Automatic,5000,Hybrid,135,74.3,1.8,23490
C-HR,2017,Automatic,17697,Hybrid,135,74.3,1.8,20995
C-HR,2018,Manual,37003,Petrol,145,41.5,1.2,18070
C-HR,2017,Automatic,22508,Hybrid,0,74.3,1.8,19495
C-HR,2019,Automatic,10532,Hybrid,135,74.3,1.8,23995
C-HR,2018,Automatic,26078,Hybrid,135,74.3,1.8,17498
C-HR,2018,Automatic,27450,Hybrid,135,74.3,1.8,17498
C-HR,2018,Automatic,24248,Hybrid,135,74.3,1.8,17798
C-HR,2018,Automatic,2092,Petrol,150,34.5,1.2,19998
C-HR,2018,Automatic,18147,Hybrid,135,74.3,1.8,17998
C-HR,2017,Automatic,27304,Hybrid,135,74.3,1.8,16998
C-HR,2017,Manual,12850,Petrol,150,47.1,1.2,16498
C-HR,2017,Automatic,23692,Petrol,145,44.8,1.2,17998
C-HR,2017,Automatic,11772,Petrol,145,47.9,1.2,17298
C-HR,2019,Automatic,2920,Hybrid,140,57.7,1.8,23498
C-HR,2017,Manual,21922,Petrol,150,47.9,1.2,13395
C-HR,2017,Automatic,23515,Hybrid,135,74.3,1.8,19998
C-HR,2019,Automatic,1379,Hybrid,140,54.3,2.0,24998
C-HR,2017,Manual,44311,Petrol,150,47.1,1.2,13588
C-HR,2018,Automatic,13741,Hybrid,140,74.3,1.8,20795
C-HR,2017,Automatic,32058,Hybrid,0,74.3,1.8,19999
C-HR,2017,Manual,17841,Petrol,145,47.1,1.2,16060
C-HR,2017,Automatic,27310,Hybrid,0,74.3,1.8,19543
C-HR,2018,Manual,15046,Petrol,145,47.1,1.2,16995
C-HR,2017,Automatic,26656,Petrol,150,47.9,1.2,16985
C-HR,2017,Manual,25200,Petrol,145,47.9,1.2,13490
C-HR,2017,Manual,13752,Petrol,145,47.9,1.2,13450
C-HR,2018,Automatic,13302,Hybrid,135,74.3,1.8,19495
C-HR,2017,Automatic,30024,Hybrid,135,74.3,1.8,16495
C-HR,2018,Automatic,8493,Petrol,145,47.9,1.2,16990
C-HR,2018,Automatic,24547,Hybrid,140,74.3,1.8,19995
C-HR,2016,Automatic,20262,Hybrid,0,74.3,1.8,20495
C-HR,2018,Automatic,8661,Hybrid,135,74.3,1.8,20995
C-HR,2017,Automatic,30083,Hybrid,0,74.3,1.8,19995
C-HR,2019,Manual,2265,Petrol,145,41.5,1.2,22995
C-HR,2017,Manual,28973,Petrol,145,47.1,1.2,16995
C-HR,2017,Automatic,23474,Petrol,160,44.8,1.2,17495
C-HR,2018,Automatic,24417,Hybrid,135,74.3,1.8,22000
C-HR,2018,Automatic,8813,Hybrid,135,74.3,1.8,22000
C-HR,2018,Automatic,17000,Hybrid,135,74.3,1.8,21750
C-HR,2017,Automatic,18851,Hybrid,0,74.3,1.8,17700
C-HR,2018,Manual,30000,Petrol,145,47.9,1.2,14500
C-HR,2017,Manual,14429,Petrol,150,47.1,1.2,17498
C-HR,2017,Automatic,23971,Hybrid,140,74.3,1.8,17498
C-HR,2018,Automatic,12976,Hybrid,140,74.3,1.8,21980
C-HR,2018,Automatic,27195,Hybrid,135,74.3,1.8,18995
C-HR,2019,Manual,3544,Petrol,145,41.5,1.2,19390
C-HR,2016,Manual,28118,Petrol,145,47.1,1.2,15765
C-HR,2018,Manual,17214,Petrol,145,47.1,1.2,17995
C-HR,2019,Automatic,8758,Hybrid,135,74.3,1.8,22498
C-HR,2019,Automatic,9264,Hybrid,135,74.3,1.8,22788
C-HR,2018,Automatic,11819,Hybrid,135,74.3,1.8,21888
C-HR,2017,Manual,44720,Petrol,150,47.9,1.2,12995
C-HR,2018,Automatic,31586,Hybrid,135,74.3,1.8,20997
C-HR,2018,Automatic,10565,Hybrid,135,74.3,1.8,21888
C-HR,2018,Automatic,20691,Hybrid,135,74.3,1.8,17798
C-HR,2018,Automatic,16994,Hybrid,135,74.3,1.8,17998
C-HR,2019,Automatic,9909,Hybrid,135,74.3,1.8,21928
C-HR,2017,Automatic,14889,Hybrid,0,74.3,1.8,20489
C-HR,2017,Automatic,21758,Hybrid,0,74.3,1.8,20495
C-HR,2017,Manual,32021,Petrol,145,47.9,1.2,13998
C-HR,2018,Automatic,20400,Hybrid,135,74.3,1.8,17798
C-HR,2017,Automatic,29031,Hybrid,0,74.3,1.8,19988
C-HR,2017,Manual,38500,Petrol,145,47.9,1.2,13995
C-HR,2018,Manual,16120,Petrol,150,41.5,1.2,15990
C-HR,2017,Automatic,10000,Petrol,145,47.9,1.2,17495
C-HR,2017,Automatic,12215,Hybrid,0,74.3,1.8,22195
C-HR,2017,Automatic,39467,Hybrid,0,74.3,1.8,17700
C-HR,2017,Automatic,7325,Hybrid,140,74.3,1.8,17395
C-HR,2017,Automatic,26127,Hybrid,135,74.3,1.8,21844
C-HR,2017,Automatic,20122,Hybrid,0,74.3,1.8,21245
C-HR,2018,Automatic,11074,Hybrid,140,74.3,1.8,20690
C-HR,2017,Automatic,13791,Hybrid,0,74.3,1.8,21990
C-HR,2019,Automatic,7248,Hybrid,135,74.3,1.8,23790
C-HR,2018,Automatic,19404,Hybrid,135,74.3,1.8,21490
C-HR,2017,Automatic,11221,Hybrid,135,74.3,1.8,21490
C-HR,2018,Automatic,7310,Hybrid,135,74.3,1.8,21990
C-HR,2018,Automatic,22915,Hybrid,135,74.3,1.8,17990
C-HR,2019,Automatic,7620,Hybrid,135,74.3,1.8,23790
C-HR,2017,Manual,17258,Petrol,145,47.9,1.2,14690
C-HR,2019,Automatic,2223,Hybrid,140,74.3,1.8,24995
C-HR,2018,Automatic,21174,Hybrid,140,74.3,1.8,20995
C-HR,2018,Automatic,27881,Hybrid,135,74.3,1.8,21995
C-HR,2019,Manual,236,Petrol,145,41.5,1.2,22995
C-HR,2018,Manual,26930,Petrol,145,47.1,1.2,15570
C-HR,2017,Automatic,13805,Hybrid,135,74.3,1.8,18650
C-HR,2017,Automatic,3920,Petrol,145,47.9,1.2,15990
C-HR,2019,Manual,9999,Petrol,145,41.5,1.2,21980
C-HR,2018,Automatic,12332,Hybrid,135,74.3,1.8,19990
C-HR,2018,Automatic,24771,Hybrid,135,74.3,1.8,21995
C-HR,2017,Manual,14551,Petrol,145,47.1,1.2,16995
C-HR,2019,Automatic,9045,Hybrid,135,74.3,1.8,22795
C-HR,2018,Automatic,15441,Hybrid,135,74.3,1.8,22995
C-HR,2018,Automatic,7733,Hybrid,135,74.3,1.8,23495
C-HR,2018,Automatic,14214,Hybrid,135,74.3,1.8,21995
C-HR,2018,Automatic,10472,Hybrid,135,74.3,1.8,22095
C-HR,2018,Automatic,11882,Hybrid,135,74.3,1.8,23495
C-HR,2018,Automatic,14494,Hybrid,135,74.3,1.8,22995
C-HR,2017,Manual,17530,Petrol,145,47.1,1.2,16795
C-HR,2017,Automatic,8001,Petrol,145,47.9,1.2,17998
C-HR,2017,Automatic,19524,Hybrid,140,74.3,1.8,17998
C-HR,2017,Automatic,16752,Hybrid,140,74.3,1.8,19998
C-HR,2017,Automatic,16276,Hybrid,135,74.3,1.8,21698
C-HR,2018,Automatic,14000,Petrol,145,47.9,1.2,17990
C-HR,2017,Automatic,11387,Petrol,145,44.8,1.2,18798
C-HR,2017,Automatic,30612,Hybrid,135,74.3,1.8,19995
C-HR,2017,Automatic,13025,Hybrid,140,74.3,1.8,21495
C-HR,2017,Automatic,21835,Petrol,165,44.8,1.2,17495
C-HR,2017,Automatic,16990,Hybrid,135,74.3,1.8,20495
